domainID	geneID	domainNb	pdb_id	score	method
7559	532132	3	1qoyA	7.59	orfeus
7560	529416	4	na	25.886997	msa
7561	532132	2	1qoyA	7.59	orfeus
7562	532132	4	na	0	artificial
7563	532132	1	na	0	artificial
7564	533251	2	2vsgA	7.33	orfeus
7565	533251	1	2vsgA	7.33	orfeus
7566	533251	3	na	0	artificial
7567	533251	4	1f62A_	5.69897	pdbblast
7568	529423	2	1gg2B_	68.30103	pdbblast
7569	529423	1	1erjA_	57	pdbblast
7570	529423	3	1b89A	12.83	orfeus
7571	528613	1	na	0	artificial
7572	531491	2	1l0bA	11.3	orfeus
7573	531491	1	1l0bA	11.3	orfeus
7574	531491	3	na	0	artificial
7575	531491	4	PF00533	8.522879	pfam
7576	531491	5	na	0	artificial
7577	529062	1	na	0	artificial
7578	532135	1	na	46.142997	msa
7579	531490	2	na	0	artificial
7580	532135	2	PF03031	98.769551	pfam
7581	531490	1	1pyiA_	105.30103	pdbblast
7582	746238	2	1c9yA_	779.228787	pdbblast
7583	746238	1	na	0	artificial
7584	746238	3	1c9yA_	779.228787	pdbblast
7585	532137	2	1hlgA_	307.616428	pdbblast
7586	532137	1	na	0	artificial
7587	532751	2	na	0	artificial
7588	532751	1	1gox__	35.154902	pdbblast
7589	532750	1	na	1.01398	msa
7590	532138	3	1ib2A_	973.9794	pdbblast
7591	532750	2	na	1.01399	msa
7592	532138	2	1k83A	14.59	orfeus
7593	532138	4	1ib2A_	973.9794	pdbblast
7594	532138	1	na	3.404997	msa
7595	532138	5	1ib2A_	973.9794	pdbblast
7596	530126	2	1csn__	1185.045757	pdbblast
7597	532748	1	na	0	artificial
7598	530126	1	1csn__	1185.045757	pdbblast
7599	530126	3	1csn__	1185.045757	pdbblast
7600	530126	4	na	0	artificial
7601	532146	1	na	0	artificial
7602	532153	1	na	0	artificial
7603	532153	2	PF01521	50.318759	pfam
7604	534558	1	na	11.046997	msa
7605	534558	2	na	1.038996	msa
7606	532747	1	na	0	artificial
7607	532154	3	1ja5A_	19.30103	pdbblast
7608	532154	2	1ja5A_	19.30103	pdbblast
7609	532154	1	na	0	artificial
7610	532743	7	1dqvA_	149.503332	pdbblast
7611	532743	2	na	2.136988	msa
7612	532743	1	na	0	artificial
7613	532743	6	na	0	artificial
7614	532743	3	1rsy__	94.502279	pdbblast
7615	532743	9	na	0	artificial
7616	532743	8	1dqvA_	149.503332	pdbblast
7617	532743	4	na	16.164997	msa
7618	532743	10	na	10.073995	msa
7619	532743	5	1dsyA_	65.9897	pdbblast
7620	534437	2	na	0	artificial
7621	534437	1	1co4A_	117	pdbblast
7622	530911	2	1dkrA_	763.9794	pdbblast
7623	530911	1	1dkrA_	763.9794	pdbblast
7624	533526	2	na	2.009916	msa
7625	533526	1	na	0	artificial
7626	533526	6	1f3mC_	380.54902	pdbblast
7627	533526	3	na	0	artificial
7628	533526	4	1gxcA_	3.522879	pdbblast
7629	532156	1	na	0	artificial
7630	533526	5	1f3mC_	380.54902	pdbblast
7631	530148	7	PF00443	27.113509	pfam
7632	530148	2	PF00581	21.055517	pfam
7633	530148	1	na	0	artificial
7634	530148	6	na	3.203994	msa
7635	530148	3	1ldvA	8.74	orfeus
7636	530148	4	na	0	artificial
7637	530148	5	na	2.23399	msa
7638	534011	1	1qsdA_	370.211549	pdbblast
7639	534055	1	na	0	artificial
7640	534055	2	na	61.501997	msa
7641	530466	2	na	3.106993	msa
7642	530466	1	1erjA_	219.68867	pdbblast
7643	530466	3	1c5kA_	3	pdbblast
7644	530466	4	1b89A	10.2	orfeus
7645	530466	5	na	1.023991	msa
7646	534056	2	na	2.020986	msa
7647	534056	1	1i84S_	2.09691	pdbblast
7648	532159	1	na	0	artificial
7649	532160	6	PF00004	85.886057	pfam
7650	532160	3	1e32A_	630.9897	pdbblast
7651	532160	7	na	0	artificial
7652	532160	2	1e32A_	630.9897	pdbblast
7653	532160	4	1e32A_	630.9897	pdbblast
7654	534057	1	na	0	artificial
7655	532160	1	1e32A_	630.9897	pdbblast
7656	532160	5	na	0	artificial
7657	528437	1	na	0	artificial
7658	532161	3	na	1.030944	msa
7659	532161	2	1jsqA	9.02	orfeus
7660	532161	1	na	0	artificial
7661	528434	1	na	0	artificial
7662	534059	1	na	0	artificial
7663	534059	2	PF01879	84.568636	pfam
7664	532163	1	na	0	artificial
7665	528431	2	1bgvA_	1208	pdbblast
7666	528431	1	1bgvA_	1208	pdbblast
7667	534060	1	PF01775	132.958607	pfam
7668	532162	2	1gg2B_	77.39794	pdbblast
7669	532162	1	1bf5A_	2.69897	pdbblast
7670	534061	1	na	0	artificial
7671	528430	2	1e3jA_	463.24799	pdbblast
7672	528430	1	1e3jA_	463.24799	pdbblast
7673	532164	2	na	0	artificial
7674	532164	1	1eyhA_	172.165202	pdbblast
7675	534062	1	na	0	artificial
7676	528429	2	1e3jA_	388.154902	pdbblast
7677	528429	1	1e3jA_	388.154902	pdbblast
7678	534064	1	na	0	artificial
7679	532166	1	na	5.024958	msa
7680	532166	2	na	0	artificial
7681	532166	3	na	1.016912	msa
7682	532166	4	na	0	artificial
7683	532166	5	na	1.015977	msa
7684	532166	6	na	0	artificial
7685	532166	7	na	1.015982	msa
7686	532166	8	na	0	artificial
7687	532166	9	na	2.019983	msa
7688	532166	10	na	1.020955	msa
7689	532166	11	na	0	artificial
7690	528428	1	na	0	artificial
7691	532166	12	na	4.033932	msa
7692	534065	1	PF01545	67.568636	pfam
7693	532166	13	na	0	artificial
7694	534067	1	na	0	artificial
7695	532168	1	na	0	artificial
7696	528424	1	na	0	artificial
7697	534068	2	1cvjA_	204.211549	pdbblast
7698	534068	1	1cvjA_	204.211549	pdbblast
7699	532169	3	1fx8A_	308.68867	pdbblast
7700	532169	2	1fx8A_	308.68867	pdbblast
7701	532169	4	na	0	artificial
7702	532169	1	na	0	artificial
7703	534069	2	1ll0A_	42.09691	pdbblast
7704	534069	1	na	0	artificial
7705	534069	3	na	0	artificial
7706	532174	6	1jsqA_	400.9897	pdbblast
7707	532174	3	1nbd__	366.10721	pdbblast
7708	532174	2	PF00664	20.49485	pfam
7709	532174	4	na	0	artificial
7710	532174	1	na	1.152952	msa
7711	532174	5	1jsqA_	400.9897	pdbblast
7712	528422	1	na	1.008936	msa
7713	528422	2	na	0	artificial
7714	528422	3	na	1.00894	msa
7715	528422	4	na	1.006956	msa
7716	532175	1	na	0	artificial
7717	528421	2	na	0	artificial
7718	528421	1	1hwtD_	54.54902	pdbblast
7719	528421	3	na	5.051997	msa
7720	528421	4	na	0	artificial
7721	532193	3	1m2vB	14.86	orfeus
7722	532193	2	1fuuA_	167	pdbblast
7723	532193	4	na	0	artificial
7724	532193	1	na	1.204963	msa
7725	528420	1	1din__	26.221849	pdbblast
7726	532194	1	PF02469	2.244125	pfam
7727	532194	2	na	0	artificial
7728	532194	3	na	10.052972	msa
7729	532194	4	na	0	artificial
7730	532194	5	na	1.003983	msa
7731	528419	2	1a2xA	10.03	orfeus
7732	528419	1	1i4dD_	106.522879	pdbblast
7733	532195	3	1b3uA	9.86	orfeus
7734	528419	3	1a2xA	10.03	orfeus
7735	532195	2	1b3uA	9.86	orfeus
7736	528419	4	1ceeA_	82.9897	pdbblast
7737	532195	4	1b3uA	9.86	orfeus
7738	532195	1	na	0	artificial
7739	532195	5	1b3uA	9.86	orfeus
7740	528418	2	2tmaA_	9.69897	pdbblast
7741	528418	1	1i84S_	14	pdbblast
7742	528418	6	na	5.042995	msa
7743	528418	3	2tmaA_	9.69897	pdbblast
7744	528418	4	2tmaA_	9.69897	pdbblast
7745	532196	1	na	0	artificial
7746	528418	5	2tmaA_	9.69897	pdbblast
7747	528417	1	PF01722	33.091515	pfam
7748	528416	1	na	0	artificial
7749	528414	1	1dxmA_	246.751666	pdbblast
7750	532200	1	na	0	artificial
7751	532200	2	na	1.00498	msa
7752	532200	3	na	0	artificial
7753	528394	1	na	0	artificial
7754	532201	2	1hdj__	18.522879	pdbblast
7755	532201	1	na	0	artificial
7756	532202	2	na	2.046996	msa
7757	532202	1	1k5yS_	95.154902	pdbblast
7758	530876	1	na	0	artificial
7759	530876	2	na	2.011837	msa
7760	530876	3	na	1.008972	msa
7761	532203	1	na	0	artificial
7762	532497	1	na	0	artificial
7763	532205	1	na	0	artificial
7764	532206	1	4gatA_	10	pdbblast
7765	532208	1	na	3.009939	msa
7766	532208	2	na	0	artificial
7767	532493	1	na	0	artificial
7768	532492	1	na	0	artificial
7769	532210	1	1cb0A_	438.491979	pdbblast
7770	532212	1	na	1.057944	msa
7771	532212	2	PF03031	110.657577	pfam
7772	532478	1	na	6.012968	msa
7773	532213	2	1k8qA_	296.758605	pdbblast
7774	532213	1	na	0	artificial
7775	532214	1	na	0	artificial
7776	532473	2	na	0	artificial
7777	532473	1	1pyiA_	14.522879	pdbblast
7778	532473	3	na	4.08199	msa
7779	532473	4	na	15.144996	msa
7780	532215	1	PF01172	175.886057	pfam
7781	532216	1	na	0	artificial
7782	532479	1	1hnoA_	1678	pdbblast
7783	532216	2	PF03006	117.113509	pfam
7784	532481	2	1m2vB	14.75	orfeus
7785	532481	1	1hvq__	459.40824	pdbblast
7786	532217	1	na	0	artificial
7787	532217	2	PF02207	32.958607	pfam
7788	532217	3	na	0	artificial
7789	532217	4	na	2.015884	msa
7790	532217	5	na	0	artificial
7791	532217	6	na	5.006938	msa
7792	532220	2	1yaaA_	10111	pdbblast
7793	532220	1	1yaaA_	10111	pdbblast
7794	532223	1	na	0	artificial
7795	532484	1	na	0	artificial
7796	532224	1	na	0	artificial
7797	532486	2	1lrkA_	71.69897	pdbblast
7798	532486	1	1lrkA_	71.69897	pdbblast
7799	532226	1	na	0	artificial
7800	532228	3	na	7.413997	msa
7801	532228	2	1ea6A_	257.529817	pdbblast
7802	532228	4	na	0	artificial
7803	532228	1	1ea6A_	257.529817	pdbblast
7804	532488	1	na	0	artificial
7805	532488	2	PF00515	4.823909	pfam
7806	532230	1	na	0	artificial
7807	532491	1	na	0	artificial
7808	532231	1	PF00660	59.420216	pfam
7809	532494	1	na	11.012992	msa
7810	532494	2	na	0	artificial
7811	532500	2	5acn__	11000	pdbblast
7812	532500	1	5acn__	11000	pdbblast
7813	532234	1	na	0	artificial
7814	530302	2	1k5yB_	1242.39794	pdbblast
7815	530302	1	1k5yB_	1242.39794	pdbblast
7816	532235	1	na	0	artificial
7817	532848	2	1jk9B_	1498.30103	pdbblast
7818	532848	1	1jk9B_	1498.30103	pdbblast
7819	534323	2	1b72B_	92	pdbblast
7820	534323	1	na	6.263995	msa
7821	532236	1	na	0	artificial
7822	531208	1	na	0	artificial
7823	532238	3	1qpbA_	10166	pdbblast
7824	532238	2	1qpbA_	10166	pdbblast
7825	532238	1	1qpbA_	10166	pdbblast
7826	531207	1	na	0	artificial
7827	532256	1	na	0	artificial
7828	531206	1	na	0	artificial
7829	532264	2	1e3jA_	834.68867	pdbblast
7830	532264	1	1e3jA_	834.68867	pdbblast
7831	531205	1	na	5.021974	msa
7832	531205	2	PF03365	1000	pfam
7833	531204	1	na	0	artificial
7834	532265	1	na	0	artificial
7835	532265	2	na	2.008975	msa
7836	532265	3	na	0	artificial
7837	531203	1	na	0	artificial
7838	531202	1	na	4.129992	msa
7839	532266	1	na	0	artificial
7840	531202	2	PF02535	30.19382	pfam
7841	532266	2	PF02893	28.142668	pfam
7842	532266	3	na	0	artificial
7843	532266	4	na	4.024961	msa
7844	532266	5	na	0	artificial
7845	531200	2	1k83C_	10097	pdbblast
7846	531200	1	1k83C_	10097	pdbblast
7847	532267	1	na	0	artificial
7848	532268	1	na	0	artificial
7849	532270	1	na	0	artificial
7850	532271	2	1a12A_	101	pdbblast
7851	532271	1	na	0	artificial
7852	532296	1	na	0	artificial
7853	532298	1	PF02724	1000	pfam
7854	532299	1	na	0	artificial
7855	532350	1	na	0	artificial
7856	534345	2	1ffkT_	22.522879	pdbblast
7857	534345	1	na	0	artificial
7858	746352	1	na	0	artificial
7859	530235	1	na	0	artificial
7860	530235	2	PF03637	112.142668	pfam
7861	530234	1	PF01776	85.267606	pfam
7862	530294	2	1semA_	117.491979	pdbblast
7863	530294	1	na	3.430923	msa
7864	746357	1	na	0	artificial
7865	534288	1	na	0	artificial
7866	534290	1	na	0	artificial
7867	534294	1	PF01648	32.376751	pfam
7868	534296	3	na	0	artificial
7869	534296	2	1gznA_	447.228787	pdbblast
7870	534296	1	1gznA_	447.228787	pdbblast
7871	534297	2	1erjA_	218.54902	pdbblast
7872	534297	1	1nexB_	214	pdbblast
7873	534298	1	PF03095	194.744727	pfam
7874	534302	2	1jhb__	25.154902	pdbblast
7875	534302	1	na	0	artificial
7876	534303	3	na	0	artificial
7877	534303	2	1f38A_	41.9691	pdbblast
7878	534303	1	na	0	artificial
7879	534305	1	na	1.002959	msa
7880	534308	1	na	0	artificial
7881	534308	2	na	1.00896	msa
7882	534312	1	na	0	artificial
7883	534311	3	1ml9A_	17	pdbblast
7884	534311	2	1ml9A_	17	pdbblast
7885	534311	1	na	1.107996	msa
7886	534314	1	na	0	artificial
7887	534316	1	1eueA_	22	pdbblast
7888	534319	1	PF00467	5.60206	pfam
7889	534319	2	na	0	artificial
7890	534320	3	1c1gA_	8.221849	pdbblast
7891	534320	2	na	0	artificial
7892	534320	4	1c1gA_	8.221849	pdbblast
7893	534320	1	1i84S_	26.69897	pdbblast
7894	534320	5	na	0	artificial
7895	535224	3	na	6.266997	msa
7896	535224	2	1f0kA_	8.69897	pdbblast
7897	535224	1	1f0kA_	8.69897	pdbblast
7898	534324	1	1h2tZ_	391.156545	pdbblast
7899	534326	1	na	25.094998	msa
7900	534326	2	na	0	artificial
7901	534328	1	na	0	artificial
7902	534327	1	na	0	artificial
7903	534327	2	PF00628	14.455932	pfam
7904	534327	3	na	10.130996	msa
7905	534329	3	1l0qA_	6.221849	pdbblast
7906	534329	2	1erjA_	126.9794	pdbblast
7907	534329	4	na	16.952993	msa
7908	534329	1	1gg2B_	124.10721	pdbblast
7909	534329	5	na	2.148995	msa
7910	534333	1	na	12.078997	msa
7911	534333	2	na	0	artificial
7912	534332	1	na	0	artificial
7913	534335	1	na	0	artificial
7914	534335	2	PF01513	109.337242	pfam
7915	534336	1	na	1.033968	msa
7916	534336	2	na	80.198997	msa
7917	534338	1	na	4.01696	msa
7918	534338	2	na	0	artificial
7919	534339	1	na	0	artificial
7920	534340	1	na	0	artificial
7921	534341	1	na	0	artificial
7922	534343	1	na	1.04799	msa
7923	534343	2	na	4.054969	msa
7924	534344	1	na	0	artificial
7925	534346	1	na	0	artificial
7926	534346	2	PF01713	27.769551	pfam
7927	534347	1	na	0	artificial
7928	534348	1	na	0	artificial
7929	534349	1	na	0	artificial
7930	534349	2	na	1.003985	msa
7931	534349	3	na	0	artificial
7932	534350	2	1fotA_	1624	pdbblast
7933	534350	1	1fotA_	1624	pdbblast
7934	534352	1	na	0	artificial
7935	534353	1	1o1zA_	154.31133	pdbblast
7936	534355	3	1mlvA_	72	pdbblast
7937	534355	2	1mlvA_	72	pdbblast
7938	534355	4	na	0	artificial
7939	534355	1	1mlvA_	72	pdbblast
7940	534358	1	PF03657	6.552842	pfam
7941	534360	1	1a9nA_	63.751666	pdbblast
7942	534363	1	na	6.017933	msa
7943	534363	2	na	0	artificial
7944	534364	6	na	0	artificial
7945	534364	3	1i84S_	2.221849	pdbblast
7946	534364	2	na	0	artificial
7947	534364	4	na	2.429937	msa
7948	534364	1	na	2.253997	msa
7949	534364	5	na	1.027985	msa
7950	534366	1	na	0	artificial
7951	534366	2	na	41.076995	msa
7952	534367	1	na	1.012955	msa
7953	534367	2	na	0	artificial
7954	534367	3	na	5.021993	msa
7955	534367	4	na	1.00894	msa
7956	534368	1	PF02696	1000	pfam
7957	534369	1	na	0	artificial
7958	534370	1	na	0	artificial
7959	534370	2	PF01545	40.79588	pfam
7960	534371	1	na	0	artificial
7961	534372	6	1oxsC_	118.045757	pdbblast
7962	534372	3	1ii8B_	6.09691	pdbblast
7963	534372	7	1jsqA_	93.679424	pdbblast
7964	534372	2	na	0	artificial
7965	534372	8	na	2.692976	msa
7966	534372	4	1ii8B_	6.09691	pdbblast
7967	534372	1	na	1.018941	msa
7968	534372	5	na	0	artificial
7969	534387	1	na	0	artificial
7970	534404	1	na	0	artificial
7971	534406	2	PF03070	98.481486	pfam
7972	534406	1	1jxhA_	364.512579	pdbblast
7973	534407	2	1gw5M_	910.228787	pdbblast
7974	534407	1	1gw5M_	910.228787	pdbblast
7975	534409	1	na	0	artificial
7976	534408	1	na	1.004935	msa
7977	534408	2	na	0	artificial
7978	534408	3	na	1.004874	msa
7979	534410	3	1yfm__	11000	pdbblast
7980	534410	2	1yfm__	11000	pdbblast
7981	534410	1	1yfm__	11000	pdbblast
7982	534411	3	na	0	artificial
7983	534411	2	na	6.121996	msa
7984	534411	1	1gof__	10	pdbblast
7985	534412	1	PF00892	11.05061	pfam
7986	534412	2	PF00892	9.221849	pfam
7987	534415	1	na	0	artificial
7988	534417	1	na	0	artificial
7989	534417	2	na	1.002852	msa
7990	534418	3	1jsqA_	1660	pdbblast
7991	534418	2	1jsqA_	1660	pdbblast
7992	534418	4	na	0	artificial
7993	534418	1	na	0	artificial
7994	534420	1	na	0	artificial
7995	534421	1	1lt8A_	109.69897	pdbblast
7996	534422	1	na	0	artificial
7997	534422	2	PF00324	172.251812	pfam
7998	534425	1	na	0	artificial
7999	534426	1	na	0	artificial
8000	534427	1	na	0	artificial
8001	534427	2	PF02537	58.60206	pfam
8002	534428	1	1n57A_	57.9897	pdbblast
8003	534144	2	1els__	2800	pdbblast
8004	534144	1	1els__	2800	pdbblast
8005	534145	1	PF00660	57.39794	pfam
8006	534635	1	na	2.007918	msa
8007	534636	1	na	0	artificial
8008	534637	3	na	0	artificial
8009	534637	2	na	66.608997	msa
8010	534637	1	1fuuA_	146.69897	pdbblast
8011	530133	3	na	0	artificial
8012	530133	2	1a1iA_	125.035458	pdbblast
8013	530133	4	2drpA_	2.09691	pdbblast
8014	530133	1	na	31.144996	msa
8015	529229	2	1m2vB	14.21	orfeus
8016	529229	1	1k83A_	11000	pdbblast
8017	529228	1	na	0	artificial
8018	529227	3	1ja5A_	539.9897	pdbblast
8019	529227	2	1ja5A_	539.9897	pdbblast
8020	529227	4	na	0	artificial
8021	529227	1	na	0	artificial
8022	529222	1	na	0	artificial
8023	529222	2	na	1.002892	msa
8024	529220	6	1ldjA_	2110	pdbblast
8025	529220	3	1ldjA_	2110	pdbblast
8026	529220	2	1ldjA_	2110	pdbblast
8027	529220	4	1ldjA_	2110	pdbblast
8028	529220	1	1ldjA_	2110	pdbblast
8029	529220	5	1ldjA_	2110	pdbblast
8030	529219	2	na	0	artificial
8031	529219	1	1euaA	11.52	orfeus
8032	529970	1	na	0	artificial
8033	533576	6	1g1eB	11.33	orfeus
8034	533576	3	na	0	artificial
8035	533576	7	na	1.021966	msa
8036	533576	9	na	2.014993	msa
8037	533576	2	PF02671	19.346787	pfam
8038	533576	8	na	2.019929	msa
8039	533576	4	PF02671	19.69897	pfam
8040	533576	1	1k83A	11.5	orfeus
8041	533576	5	1g1eB_	172.134302	pdbblast
8042	533579	1	na	0	artificial
8043	533580	1	PF03654	3.568636	pfam
8044	533581	1	na	1.003936	msa
8045	533581	2	na	0	artificial
8046	533582	3	1qmhA_	149.24799	pdbblast
8047	533582	2	1qmhA_	149.24799	pdbblast
8048	533582	1	1qmhA_	149.24799	pdbblast
8049	533583	3	na	0	artificial
8050	533583	2	1cjyA	13.75	orfeus
8051	533583	1	1cjyA_	136.156545	pdbblast
8052	533584	2	1f66C_	363.201249	pdbblast
8053	533584	1	1f66C_	363.201249	pdbblast
8054	533585	3	1chc__	31.232149	pdbblast
8055	533585	2	na	0	artificial
8056	533585	4	na	0	artificial
8057	533585	1	na	3.137971	msa
8058	533587	1	na	0	artificial
8059	533588	1	na	2.003959	msa
8060	533588	2	na	0	artificial
8061	533590	1	na	1.002	msa
8062	533590	2	na	0	artificial
8063	533591	3	1jthB_	61.325697	pdbblast
8064	533591	2	1ez3A_	14.154902	pdbblast
8065	533591	4	na	0	artificial
8066	533591	1	1ez3A_	14.154902	pdbblast
8067	533592	2	1m2vB	9.69	orfeus
8068	533592	1	na	6.008958	msa
8069	528461	1	1k1aA_	38.154902	pdbblast
8070	528461	2	1k1aA_	38.154902	pdbblast
8071	528462	1	1i84S_	9.39794	pdbblast
8072	528462	3	na	20.403938	msa
8073	528462	2	na	0	artificial
8074	528592	1	na	0	artificial
8075	528706	1	na	0	artificial
8076	528797	1	na	0	artificial
8077	5136604	1	na	0	artificial
8078	528979	1	na	1.0029	msa
8079	529201	1	na	0	artificial
8080	529274	1	na	0	artificial
8081	529329	1	na	0	artificial
8082	529338	1	na	0	artificial
8083	746216	1	1nddA_	185.69897	pdbblast
8084	5136605	1	na	0	artificial
8085	5136606	1	na	0	artificial
8086	746616	1	na	0	artificial
8087	5060595	1	na	0	artificial
8088	5060595	3	na	2.165969	msa
8089	5060595	2	1gyhA	9.64	orfeus
8090	531529	1	na	0	artificial
8091	531559	1	na	0	artificial
8092	531792	1	na	0	artificial
8093	5136607	1	na	0	artificial
8094	531995	1	1a06__	37	pdbblast
8095	531995	2	na	4.055995	msa
8096	532345	1	na	0	artificial
8097	532857	1	na	0	artificial
8098	533221	1	na	0	artificial
8099	533496	1	na	0	artificial
8100	533753	1	na	0	artificial
8101	5136608	1	na	0	artificial
8102	534063	1	na	0	artificial
8103	534446	1	na	0	artificial
8104	534504	1	na	0	artificial
8105	746261	1	1ctpE_	357.228787	pdbblast
8106	746261	2	1ctpE_	357.228787	pdbblast
8107	528673	1	1gmeA_	67.751666	pdbblast
8108	529271	1	na	0	artificial
8109	534383	1	na	1.037996	msa
8110	534383	3	1k81A_	7.69897	pdbblast
8111	534383	2	1k8bA_	11	pdbblast
8112	531719	1	na	0	artificial
8113	531212	1	2apk__	629.927757	pdbblast
8114	528987	4	1ia8A_	397.67837	pdbblast
8115	528987	1	1i3qA	14.21	orfeus
8116	528987	3	1ia8A_	397.67837	pdbblast
8117	528987	2	na	0	artificial
8118	528987	5	1ia8A_	397.67837	pdbblast
8119	530978	1	1fwkA_	167.519517	pdbblast
8120	530978	2	1fwkA_	167.519517	pdbblast
8121	529289	1	1sfe__	232.69897	pdbblast
8122	529289	2	1sfe__	232.69897	pdbblast
8123	528999	1	1rk2A_	47.221849	pdbblast
8124	529847	1	PF01793	241.721246	pfam
8125	532726	1	1auiA_	1724	pdbblast
8126	532343	1	na	0	artificial
8127	532343	3	na	0	artificial
8128	532343	2	1b89A_	21.30103	pdbblast
8129	533053	4	1jm7B_	2.69897	pdbblast
8130	533053	1	na	0	artificial
8131	533053	3	na	0	artificial
8132	533053	2	PF00637	21.136677	pfam
8133	528991	1	1qpg__	11000	pdbblast
8134	528991	2	1qpg__	11000	pdbblast
8135	529132	1	1fjmA_	847.218487	pdbblast
8136	528520	1	1g0uL_	1436	pdbblast
8137	534531	1	1ffkD_	330.679424	pdbblast
8138	531099	1	1k5y1_	277.68867	pdbblast
8139	533159	1	1lnrU_	143.770868	pdbblast
8140	533159	2	na	0	artificial
8141	530399	1	1k83I_	632.39794	pdbblast
8142	530399	2	1k83I_	632.39794	pdbblast
8143	533458	1	PF01090	99.638272	pfam
8144	532300	1	na	1.015954	msa
8145	532300	3	1a79A_	67.529817	pdbblast
8146	532300	2	1a79A_	67.529817	pdbblast
8147	534250	1	1eqrA_	1742.218487	pdbblast
8148	534250	2	1eqrA_	1742.218487	pdbblast
8149	534515	1	1dl6A_	87.751666	pdbblast
8150	534515	3	1c9bA_	279.522879	pdbblast
8151	534515	2	1c9bA_	279.522879	pdbblast
8152	530847	4	na	3.294996	msa
8153	530847	1	1dl6A_	6.69897	pdbblast
8154	530847	3	1d3uB_	189.154902	pdbblast
8155	530847	2	1d3uB_	189.154902	pdbblast
8156	535477	1	1ci7A_	1339	pdbblast
8157	535477	2	1ci7A_	1339	pdbblast
8158	531092	4	na	0	artificial
8159	531092	1	1csn__	1277	pdbblast
8160	531092	3	1csn__	1277	pdbblast
8161	531092	2	1csn__	1277	pdbblast
8162	533308	4	na	0	artificial
8163	533308	1	1csn__	1294	pdbblast
8164	533308	3	1csn__	1294	pdbblast
8165	533308	2	1csn__	1294	pdbblast
8166	529003	1	1c8rA_	44	pdbblast
8167	531908	1	1b43A_	646.703922	pdbblast
8168	531908	2	1b43A_	646.703922	pdbblast
8169	530099	1	1fntJ_	1230	pdbblast
8170	528369	1	na	1.00389	msa
8171	528369	2	na	0	artificial
8172	530969	1	na	0	artificial
8173	528843	1	na	0	artificial
8174	528843	3	1ic3A_	1760.522879	pdbblast
8175	528843	2	1ic3A_	1760.522879	pdbblast
8176	530632	1	2abd__	165.228787	pdbblast
8177	528449	1	1a48__	1868	pdbblast
8178	528449	2	1a48__	1868	pdbblast
8179	528958	1	1gupA	7.22	orfeus
8180	528958	2	na	0	artificial
8181	529286	1	1i84S_	17.69897	pdbblast
8182	529286	2	na	6.112997	msa
8183	533471	1	na	0	artificial
8184	533471	2	na	2.008965	msa
8185	533434	1	PF01222	299.619789	pfam
8186	530484	1	1dceB_	232.54902	pdbblast
8187	530484	2	1dceB_	232.54902	pdbblast
8188	529225	1	1k5yY_	157.38764	pdbblast
8189	534549	1	na	2.291994	msa
8190	534549	3	1vin__	295.232149	pdbblast
8191	534549	2	1vin__	295.232149	pdbblast
8192	532232	1	1occH_	187.512579	pdbblast
8193	531613	1	na	0	artificial
8194	531613	2	1chc__	2.522879	pdbblast
8195	531934	1	na	0	artificial
8196	531934	3	1lfnA_	737	pdbblast
8197	531934	2	1lfnA_	737	pdbblast
8198	531388	1	na	0	artificial
8199	529394	1	na	1.215954	msa
8200	529394	3	na	0	artificial
8201	529394	2	1ldvA	14.4	orfeus
8202	532364	1	2cbf__	36.30103	pdbblast
8203	532364	2	2cbf__	36.30103	pdbblast
8204	529176	1	na	53.13198	msa
8205	529176	2	na	0	artificial
8206	529749	1	1dar__	1300.9691	pdbblast
8207	529749	3	1dar__	1300.9691	pdbblast
